"Code_UAI","Code_INSEE","Code_EPCI","Nom_EPCI","Nom_Ecole","Type_Patrimoine","Proprietaire_FFO_Forme","Proprietaire_FFO_Denomination","Commune","Surface_M2","Annee_Construction","Statut_DPE","Annee_DPE","Classe_DPE","Conso_Annuelle_kWh","Conso_Specifique_kWh_M2","Facture_Annuelle_Euros","Economie_Annuelle_Euros","Economie_Realiste_Euros","Economie_Plancher_66pct_Euros","Modele_Financement","CAPEX_Total","CAPEX_HT_Euros","Subventions_Etat_Euros","Subventions_Pessimiste_Euros","Subventions_Optimiste_Euros","Subventions_Fourchette_Label","CEE_Euros","Part_Fonds_Euros","Part_Fonds_Pessimiste_Euros","Part_Fonds_Optimiste_Euros","Pack_CAPEX_Total","Pack_Gain_Net_Pessimiste_Total","Financement_Statut","Statut_Projet_EPCI","Package_ID","Argumentaire_Loi_ELAN","Argumentaire_MGPE_PD","MGPE_Loyer_Lt_Euros","MGPE_Redevance_Ft_Euros","MGPE_Part_Services_St_Euros","MGPE_Duree_Contrat_Ans","Gain_Net_Contractuel_Euros","Gain_Net_Annuel_Mairie_Euros","Gain_Net_Pessimiste_Euros","Gain_Net_Optimiste_Euros","Gain_Net_Fourchette_Label","Gain_Net_Plancher_66pct_Euros","Fonds_ROI_Annees","Fonds_ROI_Pessimiste_Annees","Fonds_ROI_Optimiste_Annees","Fonds_ROI_Fourchette_Label","Taux_Subvention_Pessimiste_Pct","Taux_Eco_Realiste_Pessimiste_Pct","Ratio_PAC_W_M2","Alerte_Surdimensionnement","Alerte_Surdimensionnement_Note","Score_Eligibilite_Closing","Closing_Temperature","Alerte_Financement","Email_Mairie","Artisan_Nom","Artisan_Distance_KM","Artisan_Email","Artisan_Tranche_Effectif","Artisan_Effectif_Label","Artisan_Effectif_Min","Type_Travaux","Puissance_PAC_kW","Ouvriers_Requis","Duree_Estimee_Semaines","Periode_Ideale_Chantier","Latitude","Longitude"
"BDNB-bdnb-bg-2E1E-G9RV-U4AE","01071","240100750","240100750","423 Rue de la Mairie 01170 Cessy","Mairie / Hôtel de ville","COM","COMMUNE DE GEX","Cessy","1032","0","G (220 kWh/m²/an)","2019","G","227040","220","50380","22671","12469",,"fourchette","123840","103200","61920","61920","82560","61 920 € à 82 560 €","545","61375","61375","40735","1129260","21304","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-240100750","En tant que propriétaire du groupe scolaire 423 Rue de la Mairie 01170 Cessy, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1032 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Cessy (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1032 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 9 636 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 61 920 € à 82 560 €. Gain net annuel mairie (fourchette) : 2 252 € à 9 567 €/an. ROI part fonds (fourchette) : 4.3 à 27.3 ans.","10217","7121","3096","12","12454","2252","2252","9567","2 252 € à 9 567 €/an","4746","27.3","27.3","4.3","4.3 à 27.3 ans","50","55","80.4","false",,"57","⚡ Tiède",,"mairie-cessy@mairie-cessy.fr","AQUATAIR","24.1","aquatair@ventimeca.com","12","20 à 49 salariés","20","Rénovation Moyenne","83","6","5","Été 2026 + Automne 2026","46.31613404065048","6.06969298588069"
"BDNB-bdnb-bg-TEJV-CKLB-7XMV","01135","240100750","240100750","496 Rue de la Mairie 01170 Crozet","Mairie / Hôtel de ville","COM","COMMUNE DE CROZET","Crozet","1573","1850","D (294 kWh/m²/an)","2019","D","462462","294","102620","46179","32325",,"fourchette","283140","235950","184041","184041","188760","184 041 € à 188 760 €","1359","97740","97740","93021","1129260","21304","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-240100750","En tant que propriétaire du groupe scolaire 496 Rue de la Mairie 01170 Crozet, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1573 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Crozet (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1573 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 17 493 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 184 041 € à 188 760 €. Gain net annuel mairie (fourchette) : 13 905 € à 17 643 €/an. ROI part fonds (fourchette) : 5.3 à 7 ans.","18420","11341","7079","12","27759","13905","13905","17643","13 905 € à 17 643 €/an","12058","7","7","5.3","5.3 à 7 ans","65","70","80.1","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","53","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil@crozet.fr","AQUATAIR","28.9","aquatair@ventimeca.com","12","20 à 49 salariés","20","Rénovation Lourde","126","6","11","Été 2026 + Automne 2026","46.27926898838157","6.014520963288563"
"BDNB-bdnb-bg-MWHS-XDG5-EWBP","01194","200040590","200040590","Établissement d’accueil du jeune enfant","Mairie / Hôtel de ville","COM","COMMUNE DE JASSANS-RIOTTIER","Jassans-Riottier","1312","1989","E (220 kWh/m²/an)",,"Estimé","288640","220","64049","28822","15852",,"fourchette","157440","131200","70848","70848","104960","70 848 € à 104 960 €","693","85899","85899","51787","157440","1949","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-200040590","En tant que propriétaire du groupe scolaire Établissement d’accueil du jeune enfant, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1312 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Jassans-Riottier (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1312 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 13 089 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 70 848 € à 104 960 €. Gain net annuel mairie (fourchette) : 1 949 € à 12 163 €/an. ROI part fonds (fourchette) : 4.3 à 44.1 ans.","13903","9967","3936","12","14919","1949","1949","12163","1 949 € à 12 163 €/an","5120","44.1","44.1","4.3","4.3 à 44.1 ans","45","55","80","false",,"65","⚡ Tiède",,"mairie@jassansriottier.fr","ENGIE HOME SERVICES","2.7","fabienne.merite@engie.com","12","20 à 49 salariés","20","Rénovation Moyenne","105","6","6","Été 2026 + Automne 2026","45.982413007294205","4.75846896753125"
"BDNB-bdnb-bg-XUWH-CEDM-74YJ","01249","240100800","240100800","bibliothÈque","Bibliothèque","COM","COMMUNE DE MIRIBEL","Miribel","1344","1909","G (220 kWh/m²/an)","2016","G","295680","220","65611","29525","20668",,"fourchette","241920","201600","120960","120960","161280","120 960 € à 161 280 €","1161","119799","119799","79479","489060","10458","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-240100800","En tant que propriétaire du groupe scolaire bibliothÈque, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1344 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Miribel (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1344 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 18 813 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 120 960 € à 161 280 €. Gain net annuel mairie (fourchette) : 720 € à 7 627 €/an. ROI part fonds (fourchette) : 10.4 à 166.4 ans.","19948","13900","6048","12","9577","720","720","7627","720 € à 7 627 €/an","-461","166.4","166.4","10.4","10.4 à 166.4 ans","50","70","80.4","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.4 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","69","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80.4 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","mairie@miribel.fr","SARL DOUZET","3.2","contact@dinhold.fr","12","20 à 49 salariés","20","Rénovation Lourde","108","6","10","Été 2026 + Automne 2026","45.82605900920871","4.953372057097006"
"BDNB-bdnb-bg-NKGZ-15RW-AJQ9","01250","200042497","200042497","École primaire","Centre / Accueil de loisirs","COM","COMMUNE DE SAINTE EUPHEMIE","Misérieux","1270","0","E (350 kWh/m²/an)","2021","E","444500","350","98635","44386","24412",,"fourchette","152400","127000","99060","99060","101600","99 060 € à 101 600 €","671","52669","52669","50129","822840","26396","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-200042497","En tant que propriétaire du groupe scolaire École primaire, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1270 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Misérieux (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1270 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 9 422 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 99 060 € à 101 600 €. Gain net annuel mairie (fourchette) : 14 491 € à 24 139 €/an. ROI part fonds (fourchette) : 2.1 à 3.6 ans.","9921","6111","3810","12","34465","14491","14491","24139","14 491 € à 24 139 €/an","19374","3.6","3.6","2.1","2.1 à 3.6 ans","65","55","80.3","false",,"77","🔥 Chaud",,"mairie@miserieux.fr","ENGIE HOME SERVICES","6.7","fabienne.merite@engie.com","12","20 à 49 salariés","20","Rénovation Moyenne","102","6","6","Été 2026 + Automne 2026","45.974486045953284","4.8105540586513955"
"BDNB-bdnb-bg-8ZNS-7YL4-TQBB","01262","240100610","240100610","accueil de loisir sans hÉbergement","Centre / Accueil de loisirs","COM","COMMUNE DE MONTLUEL","Montluel","2609","1963","G (220 kWh/m²/an)","2014","G","573980","220","127366","57315","40121",,"fourchette","469620","391350","234810","234810","313080","234 810 € à 313 080 €","2254","232556","232556","154286","835260","5924","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-240100610","En tant que propriétaire du groupe scolaire accueil de loisir sans hÉbergement, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2609 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Montluel (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2609 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 36 520 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 234 810 € à 313 080 €. Gain net annuel mairie (fourchette) : 1 397 € à 14 805 €/an. ROI part fonds (fourchette) : 10.4 à 166.5 ans.","38724","26983","11741","12","18591","1397","1397","14805","1 397 € à 14 805 €/an","-896","166.5","166.5","10.4","10.4 à 166.5 ans","50","70","80.1","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","71","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","mairie@ville-montluel.fr","ALPHA ENERGIE","4.5","comptabilite@alphaenergie.eu","12","20 à 49 salariés","20","Rénovation Lourde","209","12","9","Été 2026 + Automne 2026","45.849894025464465","5.056214943149113"
"BDNB-bdnb-bg-FTDL-YWQL-5T89","01265","200042935","200042935","Établissement d’accueil du jeune enfant","Bibliothèque","COM","COMMUNE DE MONTREAL LA CLUSE","Montréal-la-Cluse","6560","0","E (340 kWh/m²/an)","2020","E","2229088","339.8","494635","222586","122422",,"fourchette","787200","656000","354240","354240","524800","354 240 € à 524 800 €","3464","429496","429496","258936","2028600","104524","FINANÇABLE_SOLO","PROJET_GLOBAL_VALIDE","SOLO","En tant que propriétaire du groupe scolaire Établissement d’accueil du jeune enfant, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 6560 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Montréal-la-Cluse (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (6560 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 65 444 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 354 240 € à 524 800 €. Gain net annuel mairie (fourchette) : 52 908 € à 119 670 €/an. ROI part fonds (fourchette) : 2.2 à 8.1 ans.","69514","49834","19680","12","153072","52908","52908","119670","52 908 € à 119 670 €/an","77393","8.1","8.1","2.2","2.2 à 8.1 ans","45","55","80","false",,"77","🔥 Chaud",,"mairie@montreal-lacluse.fr","SETO","26.6","compta@seto-enr.fr","21","50 à 99 salariés","50","Rénovation Moyenne","525","24","8","Été 2026 + Automne 2026","46.17766401343513","5.580134981689301"
"BDNB-bdnb-bg-V1J1-KPSV-NLQW","01269","200042935","200042935","bibliothÈque","Bibliothèque","COM","COMMUNE DE NANTUA","Nantua","1178","0","E (220 kWh/m²/an)","2019","E","259160","220","57508","25879","14233",,"fourchette","141360","117800","91884","91884","94240","91 884 € à 94 240 €","622","48854","48854","46498","2028600","104524","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200042935","En tant que propriétaire du groupe scolaire bibliothÈque, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1178 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Nantua (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1178 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 8 739 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 91 884 € à 94 240 €. Gain net annuel mairie (fourchette) : 5 031 € à 10 921 €/an. ROI part fonds (fourchette) : 4.3 à 9.7 ans.","9202","5668","3534","12","16677","5031","5031","10921","5 031 € à 10 921 €/an","7878","9.7","9.7","4.3","4.3 à 9.7 ans","65","55","79.8","false",,"58","⚡ Tiède",,"mairie@nantua.fr","EURL SENTENAC","19.5","sentenac@wanadoo.fr","11","10 à 19 salariés","10","Rénovation Moyenne","94","6","6","Été 2026 + Automne 2026","46.1521349731451","5.602637942040014"
"BDNB-bdnb-bg-SK2P-XXFJ-AHDB","01322","200042497","200042497","mairie","Mairie / Hôtel de ville","COM","COMMUNE DE REYRIEUX","Reyrieux","1620","1904","D (237 kWh/m²/an)","2017","D","384410","237.29","85301","38385","26870",,"fourchette","291600","243000","131220","131220","194400","131 220 € à 194 400 €","1400","158980","158980","95800","822840","26396","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-200042497","En tant que propriétaire du groupe scolaire mairie, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1620 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Reyrieux (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1620 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 24 230 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 131 220 € à 194 400 €. Gain net annuel mairie (fourchette) : 1 134 € à 11 291 €/an. ROI part fonds (fourchette) : 8.5 à 140.2 ans.","25736","18446","7290","12","12649","1134","1134","11291","1 134 € à 11 291 €/an","-402","140.2","140.2","8.5","8.5 à 140.2 ans","45","70","80.2","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.2 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","59","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80.2 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil@reyrieux.fr","MARTIN","5.6","contacts@martin-vitalys.fr","12","20 à 49 salariés","20","Rénovation Lourde","130","6","12","Été 2026 + Automne 2026","45.935099013915355","4.825445001624348"
"BDNB-bdnb-bg-9L7Z-SLDN-77CK","01344","200071751","200071751","111 Rue des Écoles 01000 Saint-Denis-lès-Bourg","Enseignement","COM","COMMUNE DE SAINT-DENIS-LES-BOURG","Saint-Denis-lès-Bourg","1342","0","F (220 kWh/m²/an)","2017","F","295240","220","65514","29481","16215",,"fourchette","161040","134200","80520","80520","107360","80 520 € à 107 360 €","709","79811","79811","52971","1896600","49171","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200071751","En tant que propriétaire du groupe scolaire 111 Rue des Écoles 01000 Saint-Denis-lès-Bourg, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1342 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Saint-Denis-lès-Bourg (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1342 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 12 530 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 80 520 € à 107 360 €. Gain net annuel mairie (fourchette) : 2 929 € à 12 441 €/an. ROI part fonds (fourchette) : 4.3 à 27.2 ans.","13286","9260","4026","12","16195","2929","2929","12441","2 929 € à 12 441 €/an","6171","27.2","27.2","4.3","4.3 à 27.2 ans","50","55","79.7","false",,"73","⚡ Tiède",,"mairie@stdenislesbourg.fr","CONVERT SA","3.6","convertsa@convert-sa.com","12","20 à 49 salariés","20","Rénovation Moyenne","107","6","6","Été 2026 + Automne 2026","46.20264503403043","5.19116400066867"
"BDNB-bdnb-bg-8F4B-MV1V-LGK5","01378","240100883","240100883","accueil de loisir sans hÉbergement","Centre / Accueil de loisirs","COM","COMMUNE DE SAINT MAURICE DE GOURDANS","Saint-Maurice-de-Gourdans","1869","0","E (220 kWh/m²/an)",,"Estimé","411180","220","91241","41058","22582",,"fourchette","224280","186900","145782","145782","149520","145 782 € à 149 520 €","987","77511","77511","73773","1112040","22666","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-240100883","En tant que propriétaire du groupe scolaire accueil de loisir sans hÉbergement, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1869 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Saint-Maurice-de-Gourdans (01), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1869 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 13 866 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 145 782 € à 149 520 €. Gain net annuel mairie (fourchette) : 7 981 € à 17 326 €/an. ROI part fonds (fourchette) : 4.3 à 9.7 ans.","14601","8994","5607","12","26457","7981","7981","17326","7 981 € à 17 326 €/an","12497","9.7","9.7","4.3","4.3 à 9.7 ans","65","55","80.3","false",,"70","⚡ Tiède",,"accueil-mairie@saintmauricedegourdans.fr","ALPHA ENERGIE","7.1","comptabilite@alphaenergie.eu","12","20 à 49 salariés","20","Rénovation Moyenne","150","6","9","Été 2026 + Automne 2026","45.821872024194874","5.195996969389043"
