"Code_UAI","Code_INSEE","Code_EPCI","Nom_EPCI","Nom_Ecole","Type_Patrimoine","Proprietaire_FFO_Forme","Proprietaire_FFO_Denomination","Commune","Surface_M2","Annee_Construction","Statut_DPE","Annee_DPE","Classe_DPE","Conso_Annuelle_kWh","Conso_Specifique_kWh_M2","Facture_Annuelle_Euros","Economie_Annuelle_Euros","Economie_Realiste_Euros","Economie_Plancher_66pct_Euros","Modele_Financement","CAPEX_Total","CAPEX_HT_Euros","Subventions_Etat_Euros","Subventions_Pessimiste_Euros","Subventions_Optimiste_Euros","Subventions_Fourchette_Label","CEE_Euros","Part_Fonds_Euros","Part_Fonds_Pessimiste_Euros","Part_Fonds_Optimiste_Euros","Pack_CAPEX_Total","Pack_Gain_Net_Pessimiste_Total","Financement_Statut","Statut_Projet_EPCI","Package_ID","Argumentaire_Loi_ELAN","Argumentaire_MGPE_PD","MGPE_Loyer_Lt_Euros","MGPE_Redevance_Ft_Euros","MGPE_Part_Services_St_Euros","MGPE_Duree_Contrat_Ans","Gain_Net_Contractuel_Euros","Gain_Net_Annuel_Mairie_Euros","Gain_Net_Pessimiste_Euros","Gain_Net_Optimiste_Euros","Gain_Net_Fourchette_Label","Gain_Net_Plancher_66pct_Euros","Fonds_ROI_Annees","Fonds_ROI_Pessimiste_Annees","Fonds_ROI_Optimiste_Annees","Fonds_ROI_Fourchette_Label","Taux_Subvention_Pessimiste_Pct","Taux_Eco_Realiste_Pessimiste_Pct","Ratio_PAC_W_M2","Alerte_Surdimensionnement","Alerte_Surdimensionnement_Note","Score_Eligibilite_Closing","Closing_Temperature","Alerte_Financement","Email_Mairie","Artisan_Nom","Artisan_Distance_KM","Artisan_Email","Artisan_Tranche_Effectif","Artisan_Effectif_Label","Artisan_Effectif_Min","Type_Travaux","Puissance_PAC_kW","Ouvriers_Requis","Duree_Estimee_Semaines","Periode_Ideale_Chantier","Latitude","Longitude"
"0382163V","38457","200059392","200059392","Ecole primaire","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Saint-Siméon-de-Bressieux","1812","1900","D (341 kWh/m²/an)","2021","D","617856","340.98","137102","61696","43187",,"fourchette","326160","271800","212004","212004","217440","212 004 € à 217 440 €","1566","112590","112590","107154","1111980","30076","FINANÇABLE_SOLO","PROJET_GLOBAL_VALIDE","SOLO","En tant que propriétaire du groupe scolaire Ecole primaire, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1812 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Saint-Siméon-de-Bressieux (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1812 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 20 151 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 212 004 € à 217 440 €. Gain net annuel mairie (fourchette) : 21 969 € à 26 701 €/an. ROI part fonds (fourchette) : 4 à 5.1 ans.","21218","13064","8154","12","40478","21969","21969","26701","21 969 € à 26 701 €/an","19501","5.1","5.1","4","4 à 5.1 ans","65","70","80","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","79","🔥 Chaud","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil@villessb.fr","CHAUFFAGE VENTILATION SANITAIRE DAUPHINOIS","5.9","cvsd@sarlcvsd.fr","11","10 à 19 salariés","10","Rénovation Lourde","145","6","13","Été 2026 + Automne 2026","45.32794628570888","5.261579955818121"
"0382193C","38474","200040715","200040715","Ecole maternelle Le Château","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Sassenage","1448","1974","D (222 kWh/m²/an)","2015","D","322035","222.4","71460","32157","22510",,"fourchette","260640","217200","117288","117288","173760","117 288 € à 173 760 €","1251","142101","142101","85629","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire Ecole maternelle Le Château, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1448 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Sassenage (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1448 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 21 657 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 117 288 € à 173 760 €. Gain net annuel mairie (fourchette) : -494 € à 8 478 €/an. ROI part fonds (fourchette) : — à 10.1 ans.","23004","16488","6516","12","9153","-494","-494","8478","-494 € à 8 478 €/an","-1780",,,"10.1","— à 10.1 ans","45","70","80.1","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","56","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","mairie@sassenage.fr","ENGIE HOME SERVICES","1.3","fabienne.merite@engie.com","12","20 à 49 salariés","20","Rénovation Lourde","116","6","10","Été 2026 + Automne 2026","45.2149223251832","5.659410434053104"
"0382278V","38027","200018166","200018166","Ecole maternelle","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Barraux","1056","0","E (220 kWh/m²/an)",,"Estimé","232320","220","51552","23198","12759",,"fourchette","126720","105600","82368","82368","84480","82 368 € à 84 480 €","558","43794","43794","41682","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole maternelle, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1056 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Barraux (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1056 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 7 834 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 82 368 € à 84 480 €. Gain net annuel mairie (fourchette) : 4 510 € à 9 790 €/an. ROI part fonds (fourchette) : 4.3 à 9.7 ans.","8249","5081","3168","12","14949","4510","4510","9790","4 510 € à 9 790 €/an","7062","9.7","9.7","4.3","4.3 à 9.7 ans","65","55","79.5","false",,"66","⚡ Tiède",,"accueilmairie@mairie-barraux.fr","EGE","8.1","contact@scopege.fr","11","10 à 19 salariés","10","Rénovation Moyenne","84","6","5","Été 2026 + Automne 2026","45.43647468895234","5.980379722937933"
"0380321T","38100","200018166","200018166","Ecole primaire Belledonne","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Le Cheylas","2564","1972","E (220 kWh/m²/an)",,"Estimé","564080","220","125169","56326","39428",,"fourchette","461520","384600","299988","299988","307680","299 988 € à 307 680 €","2215","159317","159317","151625","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole primaire Belledonne, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2564 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Le Cheylas (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2564 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 28 514 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 299 988 € à 307 680 €. Gain net annuel mairie (fourchette) : 9 405 € à 14 551 €/an. ROI part fonds (fourchette) : 10.4 à 16.9 ans.","30023","18485","11538","12","26303","9405","9405","14551","9 405 € à 14 551 €/an","7152","16.9","16.9","10.4","10.4 à 16.9 ans","65","70","80","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","61","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","mairie@lecheylas.fr","R CONFORT","20.5","secretariat@rconfort.com","21","50 à 99 salariés","50","Rénovation Lourde","205","12","9","Été 2026 + Automne 2026","45.39237689440249","5.99779978587241"
"0380430L","38150","200040715","200040715","Ecole maternelle Jean-Jacques Rousseau","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Domène","1887","1961","E (220 kWh/m²/an)",,"Estimé","415140","220","92120","41454","29018",,"fourchette","339660","283050","152847","152847","226440","152 847 € à 226 440 €","1630","185183","185183","111590","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire Ecole maternelle Jean-Jacques Rousseau, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1887 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Domène (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1887 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 28 223 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 152 847 € à 226 440 €. Gain net annuel mairie (fourchette) : -961 € à 10 709 €/an. ROI part fonds (fourchette) : — à 10.4 ans.","29979","21487","8492","12","11475","-961","-961","10709","-961 € à 10 709 €/an","-2619",,,"10.4","— à 10.4 ans","45","70","80","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","63","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","info@mairie-domene.fr","P.B.F PLOMBIERS - MIROITIERS","4.7","contact@pbf-alpes.fr","11","10 à 19 salariés","10","Rénovation Lourde","151","6","13","Été 2026 + Automne 2026","45.19888870856388","5.832370387871023"
"0381856L","38397","200018166","200018166","Ecole primaire La Poulatière","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Saint-Ismier","1876","1970","D (285 kWh/m²/an)","2019","D","534397","284.86","118583","53362","37353",,"fourchette","337680","281400","151956","151956","225120","151 956 € à 225 120 €","1621","184103","184103","110939","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole primaire La Poulatière, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1876 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Saint-Ismier (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1876 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 28 059 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 151 956 € à 225 120 €. Gain net annuel mairie (fourchette) : 7 550 € à 19 759 €/an. ROI part fonds (fourchette) : 5.6 à 24.4 ans.","29803","21361","8442","12","23559","7550","7550","19759","7 550 € à 19 759 €/an","5416","24.4","24.4","5.6","5.6 à 24.4 ans","45","70","80","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","65","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil@saint-ismier.fr","P.B.F PLOMBIERS - MIROITIERS","3.5","contact@pbf-alpes.fr","11","10 à 19 salariés","10","Rénovation Lourde","150","6","13","Été 2026 + Automne 2026","45.25200915838887","5.83564062545276"
"0381918D","38175","200018166","200018166","Ecole maternelle Hélène Fredet","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Froges","2111","1930","D (171 kWh/m²/an)","2019","D","361614","171.3","80242","36109","25276",,"fourchette","379980","316650","246987","246987","253320","246 987 € à 253 320 €","1824","131169","131169","124836","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole maternelle Hélène Fredet, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2111 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Froges (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2111 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 23 476 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 246 987 € à 253 320 €. Gain net annuel mairie (fourchette) : 557 € à 4 280 €/an. ROI part fonds (fourchette) : 29.2 à 235.5 ans.","24719","15219","9500","12","11390","557","557","4280","557 € à 4 280 €/an","-887","235.5","235.5","29.2","29.2 à 235.5 ans","65","70","80.1","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","59","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","contact@villedefroges.fr","R CONFORT","4.5","secretariat@rconfort.com","21","50 à 99 salariés","50","Rénovation Lourde","169","12","8","Été 2026 + Automne 2026","45.25970332573677","5.909829405507539"
"0382078C","38140","200018166","200018166","Ecole primaire La Cascade","Mairie / Hôtel de ville","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Crolles","4419","0","G (220 kWh/m²/an)","2016","G","972180","220","215727","97077","53392",,"fourchette","530280","441900","265140","265140","353520","265 140 € à 353 520 €","2333","262807","262807","174427","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire Ecole primaire La Cascade, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 4419 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Crolles (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (4419 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 41 260 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 265 140 € à 353 520 €. Gain net annuel mairie (fourchette) : 9 642 € à 40 965 €/an. ROI part fonds (fourchette) : 4.3 à 27.3 ans.","43750","30493","13257","12","53327","9642","9642","40965","9 642 € à 40 965 €/an","20321","27.3","27.3","4.3","4.3 à 27.3 ans","50","55","80.1","false",,"78","🔥 Chaud",,"bienvenue@ville-crolles.fr","R CONFORT","5.9","secretariat@rconfort.com","21","50 à 99 salariés","50","Rénovation Moyenne","354","24","5","Été 2026 + Automne 2026","45.28440136145061","5.881739568433431"
"0382085K","38085","243800935","243800935","Ecole primaire Francis Jammes","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Charvieu-Chavagneux","1744","1980","E (220 kWh/m²/an)",,"Estimé","383680","220","85139","38313","21072",,"fourchette","209280","174400","94176","94176","139520","94 176 € à 139 520 €","921","114183","114183","68839","2797620","42919","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-243800935","En tant que propriétaire du groupe scolaire Ecole primaire Francis Jammes, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1744 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Charvieu-Chavagneux (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1744 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 17 398 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 94 176 € à 139 520 €. Gain net annuel mairie (fourchette) : 2 591 € à 16 168 €/an. ROI part fonds (fourchette) : 4.3 à 44.1 ans.","18481","13249","5232","12","19832","2591","2591","16168","2 591 € à 16 168 €/an","6806","44.1","44.1","4.3","4.3 à 44.1 ans","45","55","80.3","false",,"60","⚡ Tiède",,"accueil@charvieu-chavagneux.fr","ALPHA ENERGIE","10.9","comptabilite@alphaenergie.eu","12","20 à 49 salariés","20","Rénovation Moyenne","140","6","8","Été 2026 + Automne 2026","45.75518061709474","5.14332958070805"
"0382181P","38087","200077014","200077014","Ecole maternelle Le Château","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Chasse-sur-Rhône","1400","1965","E (220 kWh/m²/an)",,"Estimé","308000","220","68345","30755","21529",,"fourchette","252000","210000","113400","113400","168000","113 400 € à 168 000 €","1210","137390","137390","82790","2794620","72680","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200077014","En tant que propriétaire du groupe scolaire Ecole maternelle Le Château, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1400 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Chasse-sur-Rhône (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1400 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 20 939 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 113 400 € à 168 000 €. Gain net annuel mairie (fourchette) : -712 € à 7 945 €/an. ROI part fonds (fourchette) : — à 10.4 ans.","22241","15941","6300","12","8514","-712","-712","7945","-712 € à 7 945 €/an","-1943",,,"10.4","— à 10.4 ans","45","70","80","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","63","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 80 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil.mairie@chasse-sur-rhone.fr","SOCIETE D'EQUIPEMENT DE CHAUFFAGE ET DE PLOMBERIE","4.1","courrier@secp.fr","12","20 à 49 salariés","20","Rénovation Lourde","112","6","10","Été 2026 + Automne 2026","45.58106632740495","4.798309787700215"
"0382298S","38337","243800984","243800984","Ecole primaire Libération","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Rives","2028","1960","D (221 kWh/m²/an)","2021","D","447985","220.9","99408","44734","31314",,"fourchette","365040","304200","164268","164268","243360","164 268 € à 243 360 €","1752","199020","199020","119928","1691820","4381","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-243800984","En tant que propriétaire du groupe scolaire Ecole primaire Libération, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2028 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Rives (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2028 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 30 332 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 164 268 € à 243 360 €. Gain net annuel mairie (fourchette) : -904 € à 11 646 €/an. ROI part fonds (fourchette) : — à 10.3 ans.","32218","23092","9126","12","12516","-904","-904","11646","-904 € à 11 646 €/an","-2694",,,"10.3","— à 10.3 ans","45","70","79.9","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","45","❄ Froid","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil@ville-de-rives.fr","ENTREPRISE GILLET","20.9","gillet@gilletsa.com","21","50 à 99 salariés","50","Rénovation Lourde","162","12","7","Été 2026 + Automne 2026","45.350548950497725","5.503239910936372"
